epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,0.8645206689834595,,
0,99,,1.0451196432113647,,
,0,,,,0.9054720997810364
,1,,,,1.0785462856292725
,2,,,,0.9404786229133606
,3,,,,0.9336793422698975
,4,,,,0.9905215501785278
0,142,,,0.969739556312561,
0,142,1.0232207775115967,,,
1,149,,0.8521468639373779,,
1,199,,1.0607669353485107,,
1,249,,0.8067584037780762,,
,5,,,,0.8964312672615051
,6,,,,1.0643815994262695
,7,,,,0.931576132774353
,8,,,,0.928989052772522
,9,,,,0.9852254390716553
1,285,,,0.961320698261261,
1,285,0.9881406426429749,,,
2,299,,1.0534911155700684,,
2,349,,1.2237930297851562,,
2,399,,0.9295613765716553,,
,10,,,,0.8736482858657837
,11,,,,1.006394863128662
,12,,,,0.8775697350502014
,13,,,,0.91048264503479
,14,,,,0.9761226177215576
2,428,,,0.9288436770439148,
2,428,0.9692718982696533,,,
3,449,,1.0849535465240479,,
3,499,,1.190759301185608,,
3,549,,0.9766404628753662,,
,15,,,,0.7757885456085205
,16,,,,0.8550176024436951
,17,,,,0.7520619630813599
,18,,,,0.8399547338485718
,19,,,,0.9285647869110107
3,571,,,0.8302776217460632,
3,571,0.9322739243507385,,,
4,599,,0.42523837089538574,,
4,649,,0.7335826754570007,,
4,699,,0.9640642404556274,,
,20,,,,0.6312777400016785
,21,,,,0.6228113174438477
,22,,,,0.653016209602356
,23,,,,0.7197701930999756
,24,,,,0.799828052520752
4,714,,,0.6853407025337219,
4,714,0.8169446587562561,,,
5,749,,0.6982091665267944,,
5,799,,0.7415030002593994,,
5,849,,0.7894753217697144,,
,25,,,,0.5315421223640442
,26,,,,0.5516097545623779
,27,,,,0.629541277885437
,28,,,,0.6608664989471436
,29,,,,0.7630772590637207
5,857,,,0.6273273229598999,
5,857,0.7407607436180115,,,
6,899,,0.6132713556289673,,
6,949,,0.5499606728553772,,
6,999,,0.7353672981262207,,
,30,,,,0.413616806268692
,31,,,,0.3766646385192871
,32,,,,0.4899964928627014
,33,,,,0.5581947565078735
,34,,,,0.7077041268348694
6,1000,,,0.5092353820800781,
6,1000,0.6754072308540344,,,
7,1049,,0.9024298787117004,,
7,1099,,0.8631117343902588,,
,35,,,,0.33424946665763855
,36,,,,0.416018009185791
,37,,,,0.6257144212722778
,38,,,,0.6003530025482178
,39,,,,0.7184681296348572
7,1143,,,0.5389605760574341,
7,1143,0.6119344234466553,,,
8,1149,,0.4462496340274811,,
8,1199,,0.41710299253463745,,
8,1249,,0.6893047094345093,,
,40,,,,0.3147992491722107
,41,,,,0.4086914360523224
,42,,,,0.48573338985443115
,43,,,,0.5340203046798706
,44,,,,0.643665075302124
8,1286,,,0.4773818850517273,
8,1286,0.5774584412574768,,,
9,1299,,0.4158375859260559,,
9,1349,,0.469542920589447,,
9,1399,,0.5344828367233276,,
,45,,,,0.4087488651275635
,46,,,,0.31943750381469727
