epoch,step,train_loss_epoch,train_loss_step
0,49,,6.574838638305664
0,99,,4.522618770599365
0,144,9.466352462768555,
1,149,,10.156713485717773
1,199,,8.748705863952637
1,249,,8.530158042907715
1,289,8.204505920410156,
2,299,,9.054755210876465
2,349,,7.559329032897949
2,399,,10.104347229003906
2,434,7.290529727935791,
3,449,,9.998984336853027
3,499,,4.976287841796875
3,549,,5.235483169555664
3,579,6.71373987197876,
4,599,,9.282552719116211
4,649,,6.046392917633057
4,699,,4.072927474975586
4,724,5.783629894256592,
5,749,,5.501654624938965
5,799,,4.815086364746094
5,849,,5.0835676193237305
5,869,5.237931251525879,
6,899,,3.137439727783203
6,949,,3.673457622528076
6,999,,3.8929553031921387
6,1014,4.853987693786621,
7,1049,,5.354366779327393
7,1099,,3.989124298095703
7,1149,,4.03425407409668
7,1159,4.42286491394043,
8,1199,,5.590127468109131
8,1249,,4.66987419128418
8,1299,,3.093275547027588
8,1304,4.1348443031311035,
9,1349,,3.953024387359619
9,1399,,5.186529159545898
9,1449,,4.174334526062012
9,1449,3.889814615249634,
10,1499,,2.490699529647827
10,1549,,3.2209839820861816
10,1594,3.670348644256592,
11,1599,,2.7929515838623047
11,1649,,3.4076738357543945
11,1699,,1.4921979904174805
11,1739,3.649714946746826,
12,1749,,2.971778631210327
12,1799,,5.094203948974609
12,1849,,1.3492107391357422
12,1884,3.430492877960205,
13,1899,,5.359770774841309
13,1949,,3.14103102684021
13,1999,,1.647296667098999
13,2029,3.3836727142333984,
14,2049,,4.923460960388184
14,2099,,3.8434853553771973
14,2149,,3.873903751373291
14,2174,3.2809741497039795,
